	chapter	tokens
174487	12	ye
174488	12	heavens
174489	12	and
174490	12	ye
174491	12	that
174492	12	dwell
174493	12	in
174494	12	them
174495	12	woe
174496	12	to
174497	12	the
174498	12	inhabiters
174499	12	of
174500	12	the
174501	12	earth
174502	12	and
174503	12	of
174504	12	the
174505	12	sea
174506	12	for
174507	12	the
174508	12	devil
174509	12	is
174510	12	come
174511	12	down
174512	12	unto
174513	12	you
174514	12	having
174515	12	great
174516	12	wrath
174517	12	because
174518	12	he
174519	12	knoweth
174520	12	that
174521	12	he
174522	12	hath
174523	12	but
174524	12	a
174525	12	short
174526	12	time
174527	12	and
174528	12	when
174529	12	the
174530	12	dragon
174531	12	saw
174532	12	that
174533	12	he
174534	12	was
174535	12	cast
174536	12	unto
174537	12	the
174538	12	earth
174539	12	he
174540	12	persecuted
174541	12	the
174542	12	woman
174543	12	which
174544	12	brought
174545	12	forth
174546	12	the
174547	12	man
174548	12	child
174549	12	and
174550	12	to
174551	12	the
174552	12	woman
174553	12	were
174554	12	given
174555	12	two
174556	12	wings
174557	12	of
174558	12	a
174559	12	great
174560	12	eagle
174561	12	that
174562	12	she
174563	12	might
174564	12	fly
174565	12	into
174566	12	the
174567	12	wilderness
174568	12	into
174569	12	her
174570	12	place
174571	12	where
174572	12	she
174573	12	is
174574	12	nourished
174575	12	for
174576	12	a
174577	12	time
174578	12	and
174579	12	times
174580	12	and
174581	12	half
174582	12	a
174583	12	time
174584	12	from
174585	12	the
174586	12	face
174587	12	of
174588	12	the
174589	12	serpent
174590	12	and
174591	12	the
174592	12	serpent
174593	12	cast
174594	12	out
174595	12	of
174596	12	his
174597	12	mouth
174598	12	water
174599	12	as
174600	12	a
174601	12	flood
174602	12	after
174603	12	the
174604	12	woman
174605	12	that
174606	12	he
174607	12	might
174608	12	cause
174609	12	her
174610	12	to
174611	12	be
174612	12	carried
174613	12	away
174614	12	of
174615	12	the
174616	12	flood
174617	12	and
174618	12	the
174619	12	earth
174620	12	helped
174621	12	the
174622	12	woman
174623	12	and
174624	12	the
174625	12	earth
174626	12	opened
174627	12	her
174628	12	mouth
174629	12	and
174630	12	swallowed
174631	12	up
174632	12	the
174633	12	flood
174634	12	which
174635	12	the
174636	12	dragon
174637	12	cast
174638	12	out
174639	12	of
174640	12	his
174641	12	mouth
174642	12	and
174643	12	the
174644	12	dragon
174645	12	was
174646	12	wroth
174647	12	with
174648	12	the
174649	12	woman
174650	12	and
174651	12	went
174652	12	to
174653	12	make
174654	12	war
174655	12	with
174656	12	the
174657	12	remnant
174658	12	of
174659	12	her
174660	12	seed
174661	12	which
174662	12	keep
174663	12	the
174664	12	commandments
174665	12	of
174666	12	god
174667	12	and
174668	12	have
174669	12	the
174670	12	testimony
174671	12	of
174672	12	jesus
174673	12	christ
174674	13	and
174675	13	i
174676	13	stood
174677	13	upon
174678	13	the
174679	13	sand
174680	13	of
174681	13	the
174682	13	sea
174683	13	and
174684	13	saw
174685	13	a
174686	13	beast
174687	13	rise
174688	13	up
174689	13	out
174690	13	of
174691	13	the
174692	13	sea
174693	13	having
174694	13	seven
174695	13	heads
174696	13	and
174697	13	ten
174698	13	horns
174699	13	and
174700	13	upon
174701	13	his
174702	13	horns
174703	13	ten
174704	13	crowns
174705	13	and
174706	13	upon
174707	13	his
174708	13	heads
174709	13	the
174710	13	name
174711	13	of
174712	13	blasphemy
174713	13	and
174714	13	the
174715	13	beast
174716	13	which
174717	13	i
174718	13	saw
174719	13	was
174720	13	like
174721	13	unto
174722	13	a
174723	13	leopard
174724	13	and
174725	13	his
174726	13	feet
174727	13	were
174728	13	as
174729	13	the
174730	13	feet
174731	13	of
174732	13	a
174733	13	bear
174734	13	and
174735	13	his
174736	13	mouth
174737	13	as
174738	13	the
174739	13	mouth
174740	13	of
174741	13	a
174742	13	lion
174743	13	and
174744	13	the
174745	13	dragon
174746	13	gave
174747	13	him
174748	13	his
174749	13	power
174750	13	and
174751	13	his
174752	13	seat
174753	13	and
174754	13	great
174755	13	authority
174756	13	and
174757	13	i
174758	13	saw
174759	13	one
174760	13	of
174761	13	his
174762	13	heads
174763	13	as
174764	13	it
174765	13	were
174766	13	wounded
174767	13	to
174768	13	death
174769	13	and
174770	13	his
174771	13	deadly
174772	13	wound
174773	13	was
174774	13	healed
174775	13	and
174776	13	all
174777	13	the
174778	13	world
174779	13	wondered
174780	13	after
174781	13	the
174782	13	beast
174783	13	and
174784	13	they
174785	13	worshipped
174786	13	the
174787	13	dragon
174788	13	which
174789	13	gave
174790	13	power
174791	13	unto
174792	13	the
174793	13	beast
174794	13	and
174795	13	they
174796	13	worshipped
174797	13	the
174798	13	beast
174799	13	saying
174800	13	who
174801	13	is
174802	13	like
174803	13	unto
174804	13	the
174805	13	beast
174806	13	who
174807	13	is
174808	13	able
174809	13	to
174810	13	make
174811	13	war
174812	13	with
174813	13	him
174814	13	and
174815	13	there
174816	13	was
174817	13	given
174818	13	unto
174819	13	him
174820	13	a
174821	13	mouth
174822	13	speaking
174823	13	great
174824	13	things
174825	13	and
174826	13	blasphemies
174827	13	and
174828	13	power
174829	13	was
174830	13	given
174831	13	unto
174832	13	him
174833	13	to
174834	13	continue
174835	13	forty
174836	13	and
174837	13	two
174838	13	months
174839	13	and
174840	13	he
174841	13	opened
174842	13	his
174843	13	mouth
174844	13	in
174845	13	blasphemy
174846	13	against
174847	13	god
174848	13	to
174849	13	blaspheme
174850	13	his
174851	13	name
174852	13	and
174853	13	his
174854	13	tabernacle
174855	13	and
174856	13	them
174857	13	that
174858	13	dwell
174859	13	in
174860	13	heaven
174861	13	and
174862	13	it
174863	13	was
174864	13	given
174865	13	unto
174866	13	him
174867	13	to
174868	13	make
174869	13	war
174870	13	with
174871	13	the
174872	13	saints
174873	13	and
174874	13	to
174875	13	overcome
174876	13	them
174877	13	and
174878	13	power
174879	13	was
174880	13	given
174881	13	him
174882	13	over
174883	13	all
174884	13	kindreds
174885	13	and
174886	13	tongues
174887	13	and
174888	13	nations
174889	13	and
174890	13	all
174891	13	that
174892	13	dwell
174893	13	upon
174894	13	the
174895	13	earth
174896	13	shall
174897	13	worship
174898	13	him
174899	13	whose
174900	13	names
174901	13	are
174902	13	not
174903	13	written
174904	13	in
174905	13	the
174906	13	book
174907	13	of
174908	13	life
174909	13	of
174910	13	the
174911	13	lamb
174912	13	slain
174913	13	from
174914	13	the
174915	13	foundation
174916	13	of
174917	13	the
174918	13	world
174919	13	if
174920	13	any
174921	13	man
174922	13	have
174923	13	an
174924	13	ear
174925	13	let
174926	13	him
174927	13	hear
174928	13	he
174929	13	that
174930	13	leadeth
174931	13	into
174932	13	captivity
174933	13	shall
174934	13	go
174935	13	into
174936	13	captivity
174937	13	he
174938	13	that
174939	13	killeth
174940	13	with
174941	13	the
174942	13	sword
174943	13	must
174944	13	be
174945	13	killed
174946	13	with
174947	13	the
174948	13	sword
174949	13	here
174950	13	is
174951	13	the
174952	13	patience
174953	13	and
174954	13	the
174955	13	faith
174956	13	of
174957	13	the
174958	13	saints
174959	13	and
174960	13	i
174961	13	beheld
174962	13	another
174963	13	beast
174964	13	coming
174965	13	up
174966	13	out
174967	13	of
174968	13	the
174969	13	earth
174970	13	and
174971	13	he
174972	13	had
174973	13	two
174974	13	horns
174975	13	like
174976	13	a
174977	13	lamb
174978	13	and
174979	13	he
174980	13	spake
174981	13	as
174982	13	a
174983	13	dragon
174984	13	and
174985	13	he
174986	13	exerciseth
174987	13	all
174988	13	the
174989	13	power
174990	13	of
174991	13	the
174992	13	first
174993	13	beast
174994	13	before
174995	13	him
174996	13	and
174997	13	causeth
174998	13	the
174999	13	earth
175000	13	and
175001	13	them
175002	13	which
175003	13	dwell
175004	13	therein
175005	13	to
175006	13	worship
175007	13	the
175008	13	first
175009	13	beast
175010	13	whose
175011	13	deadly
175012	13	wound
175013	13	was
175014	13	healed
175015	13	and
175016	13	he
175017	13	doeth
175018	13	great
175019	13	wonders
175020	13	so
175021	13	that
175022	13	he
175023	13	maketh
175024	13	fire
175025	13	come
175026	13	down
175027	13	from
175028	13	heaven
175029	13	on
175030	13	the
175031	13	earth
175032	13	in
175033	13	the
175034	13	sight
175035	13	of
175036	13	men
175037	13	and
175038	13	deceiveth
175039	13	them
175040	13	that
175041	13	dwell
175042	13	on
175043	13	the
175044	13	earth
175045	13	by
175046	13	the
175047	13	means
175048	13	of
175049	13	those
175050	13	miracles
175051	13	which
175052	13	he
175053	13	had
175054	13	power
175055	13	to
175056	13	do
175057	13	in
175058	13	the
175059	13	sight
175060	13	of
175061	13	the
175062	13	beast
175063	13	saying
175064	13	to
175065	13	them
175066	13	that
175067	13	dwell
175068	13	on
175069	13	the
175070	13	earth
175071	13	that
175072	13	they
175073	13	should
175074	13	make
175075	13	an
175076	13	image
175077	13	to
175078	13	the
175079	13	beast
175080	13	which
175081	13	had
175082	13	the
175083	13	wound
175084	13	by
175085	13	a
175086	13	sword
175087	13	and
175088	13	did
175089	13	live
175090	13	and
175091	13	he
175092	13	had
175093	13	power
175094	13	to
175095	13	give
175096	13	life
175097	13	unto
175098	13	the
175099	13	image
175100	13	of
175101	13	the
175102	13	beast
175103	13	that
175104	13	the
175105	13	image
175106	13	of
175107	13	the
175108	13	beast
175109	13	should
175110	13	both
175111	13	speak
175112	13	and
175113	13	cause
175114	13	that
175115	13	as
175116	13	many
175117	13	as
175118	13	would
175119	13	not
175120	13	worship
175121	13	the
175122	13	image
175123	13	of
175124	13	the
175125	13	beast
175126	13	should
175127	13	be
175128	13	killed
175129	13	and
175130	13	he
175131	13	causeth
175132	13	all
175133	13	both
175134	13	small
175135	13	and
175136	13	great
175137	13	rich
175138	13	and
175139	13	poor
175140	13	free
175141	13	and
175142	13	bond
175143	13	to
175144	13	receive
175145	13	a
175146	13	mark
175147	13	in
175148	13	their
175149	13	right
175150	13	hand
175151	13	or
175152	13	in
175153	13	their
175154	13	foreheads
175155	13	and
175156	13	that
175157	13	no
175158	13	man
175159	13	might
175160	13	buy
175161	13	or
175162	13	sell
175163	13	save
175164	13	he
175165	13	that
175166	13	had
175167	13	the
175168	13	mark
175169	13	or
175170	13	the
175171	13	name
175172	13	of
175173	13	the
175174	13	beast
175175	13	or
175176	13	the
175177	13	number
175178	13	of
175179	13	his
175180	13	name
175181	13	here
175182	13	is
175183	13	wisdom
175184	13	let
175185	13	him
175186	13	that
175187	13	hath
175188	13	understanding
175189	13	count
175190	13	the
175191	13	number
175192	13	of
175193	13	the
175194	13	beast
175195	13	for
175196	13	it
175197	13	is
175198	13	the
175199	13	number
175200	13	of
175201	13	a
175202	13	man
175203	13	and
175204	13	his
175205	13	number
175206	13	is
175207	13	six
175208	13	hundred
175209	13	threescore
175210	13	and
175211	13	six
175212	14	and
175213	14	i
175214	14	looked
175215	14	and
175216	14	lo
175217	14	a
175218	14	lamb
175219	14	stood
175220	14	on
175221	14	the
175222	14	mount
175223	14	sion
175224	14	and
175225	14	with
175226	14	him
175227	14	an
175228	14	hundred
175229	14	forty
175230	14	and
175231	14	four
175232	14	thousand
175233	14	having
175234	14	his
175235	14	father's
175236	14	name
175237	14	written
175238	14	in
175239	14	their
175240	14	foreheads
175241	14	and
175242	14	i
175243	14	heard
175244	14	a
175245	14	voice
175246	14	from
175247	14	heaven
175248	14	as
175249	14	the
175250	14	voice
175251	14	of
175252	14	many
175253	14	waters
175254	14	and
175255	14	as
175256	14	the
175257	14	voice
175258	14	of
175259	14	a
175260	14	great
175261	14	thunder
175262	14	and
175263	14	i
175264	14	heard
175265	14	the
175266	14	voice
175267	14	of
175268	14	harpers
175269	14	harping
175270	14	with
175271	14	their
175272	14	harps
175273	14	and
175274	14	they
175275	14	sung
175276	14	as
175277	14	it
175278	14	were
175279	14	a
175280	14	new
175281	14	song
175282	14	before
175283	14	the
175284	14	throne
175285	14	and
175286	14	before
175287	14	the
175288	14	four
175289	14	beasts
175290	14	and
175291	14	the
175292	14	elders
175293	14	and
175294	14	no
175295	14	man
175296	14	could
175297	14	learn
175298	14	that
175299	14	song
175300	14	but
175301	14	the
175302	14	hundred
175303	14	and
175304	14	forty
175305	14	and
175306	14	four
175307	14	thousand
175308	14	which
175309	14	were
175310	14	redeemed
175311	14	from
175312	14	the
175313	14	earth
175314	14	these
175315	14	are
175316	14	they
175317	14	which
175318	14	were
175319	14	not
175320	14	defiled
175321	14	with
175322	14	women
175323	14	for
175324	14	they
175325	14	are
175326	14	virgins
175327	14	these
175328	14	are
175329	14	they
175330	14	which
175331	14	follow
175332	14	the
175333	14	lamb
175334	14	whithersoever
175335	14	he
175336	14	goeth
175337	14	these
175338	14	were
175339	14	redeemed
175340	14	from
175341	14	among
175342	14	men
175343	14	being
175344	14	the
175345	14	firstfruits
175346	14	unto
175347	14	god
175348	14	and
175349	14	to
175350	14	the
175351	14	lamb
175352	14	and
175353	14	in
175354	14	their
175355	14	mouth
175356	14	was
175357	14	found
175358	14	no
175359	14	guile
175360	14	for
175361	14	they
175362	14	are
175363	14	without
175364	14	fault
175365	14	before
175366	14	the
175367	14	throne
175368	14	of
175369	14	god
175370	14	and
175371	14	i
175372	14	saw
175373	14	another
175374	14	angel
175375	14	fly
175376	14	in
175377	14	the
175378	14	midst
175379	14	of
175380	14	heaven
175381	14	having
175382	14	the
175383	14	everlasting
175384	14	gospel
175385	14	to
175386	14	preach
175387	14	unto
175388	14	them
175389	14	that
175390	14	dwell
175391	14	on
175392	14	the
175393	14	earth
175394	14	and
175395	14	to
175396	14	every
175397	14	nation
175398	14	and
175399	14	kindred
175400	14	and
175401	14	tongue
175402	14	and
175403	14	people
175404	14	saying
175405	14	with
175406	14	a
175407	14	loud
175408	14	voice
175409	14	fear
175410	14	god
175411	14	and
175412	14	give
175413	14	glory
175414	14	to
175415	14	him
175416	14	for
175417	14	the
175418	14	hour
175419	14	of
175420	14	his
175421	14	judgment
175422	14	is
175423	14	come
175424	14	and
175425	14	worship
175426	14	him
175427	14	that
175428	14	made
175429	14	heaven
175430	14	and
175431	14	earth
175432	14	and
175433	14	the
175434	14	sea
175435	14	and
175436	14	the
175437	14	fountains
175438	14	of
175439	14	waters
175440	14	and
175441	14	there
175442	14	followed
175443	14	another
175444	14	angel
175445	14	saying
175446	14	babylon
175447	14	is
175448	14	fallen
175449	14	is
175450	14	fallen
175451	14	that
175452	14	great
175453	14	city
175454	14	because
175455	14	she
175456	14	made
175457	14	all
175458	14	nations
175459	14	drink
175460	14	of
175461	14	the
175462	14	wine
175463	14	of
175464	14	the
175465	14	wrath
175466	14	of
175467	14	her
175468	14	fornication
175469	14	and
175470	14	the
175471	14	third
175472	14	angel
175473	14	followed
175474	14	them
175475	14	saying
175476	14	with
175477	14	a
175478	14	loud
175479	14	voice
175480	14	if
175481	14	any
175482	14	man
175483	14	worship
175484	14	the
175485	14	beast
175486	14	and
175487	14	his
175488	14	image
175489	14	and
175490	14	receive
175491	14	his
175492	14	mark
175493	14	in
175494	14	his
175495	14	forehead
175496	14	or
175497	14	in
175498	14	his
175499	14	hand
175500	14	the
175501	14	same
175502	14	shall
175503	14	drink
175504	14	of
175505	14	the
175506	14	wine
175507	14	of
175508	14	the
175509	14	wrath
175510	14	of
175511	14	god
175512	14	which
175513	14	is
175514	14	poured
175515	14	out
175516	14	without
175517	14	mixture
175518	14	into
175519	14	the
175520	14	cup
175521	14	of
175522	14	his
175523	14	indignation
175524	14	and
175525	14	he
175526	14	shall
175527	14	be
175528	14	tormented
175529	14	with
175530	14	fire
175531	14	and
175532	14	brimstone
175533	14	in
175534	14	the
175535	14	presence
175536	14	of
175537	14	the
175538	14	holy
175539	14	angels
175540	14	and
175541	14	in
175542	14	the
175543	14	presence
175544	14	of
175545	14	the
175546	14	lamb
175547	14	and
175548	14	the
175549	14	smoke
175550	14	of
175551	14	their
175552	14	torment
175553	14	ascendeth
175554	14	up
175555	14	for
175556	14	ever
175557	14	and
175558	14	ever
175559	14	and
175560	14	they
175561	14	have
175562	14	no
175563	14	rest
175564	14	day
175565	14	nor
175566	14	night
175567	14	who
175568	14	worship
175569	14	the
175570	14	beast
175571	14	and
175572	14	his
175573	14	image
175574	14	and
175575	14	whosoever
175576	14	receiveth
175577	14	the
175578	14	mark
175579	14	of
175580	14	his
175581	14	name
175582	14	here
175583	14	is
175584	14	the
175585	14	patience
175586	14	of
175587	14	the
175588	14	saints
175589	14	here
175590	14	are
175591	14	they
175592	14	that
175593	14	keep
175594	14	the
175595	14	commandments
175596	14	of
175597	14	god
175598	14	and
175599	14	the
175600	14	faith
175601	14	of
175602	14	jesus
175603	14	and
175604	14	i
175605	14	heard
175606	14	a
175607	14	voice
175608	14	from
175609	14	heaven
175610	14	saying
175611	14	unto
175612	14	me
